#http://service.scedc.caltech.edu/station/weblist_vert.php#"WGS-84 reference ellipsoid"
#From SCEDC station database
#
#10/09/2017 13:41:30
#NT STA   CHA LOC STANAME                          LAT      LON         ELEV ONDATE     OFFDATE
CE  00022 HNZ  -- Winterhaven - Sheriff Substati   32.73900 -114.63570    40 1999/12/01 3000/01/01
CI  BAR   LNZ  -- Barrett                          32.68005 -116.67215   529 2008/05/08 3000/01/01
CI  BAR   VHZ  -- Barrett                          32.68005 -116.67215   529 1992/10/01 3000/01/01
CI  BAR   VMZ  -- Barrett                          32.68005 -116.67215   529 1992/10/01 2013/06/20
CI  BAT   EHZ  -- Bat Cave Butte                   33.45828 -115.84153   -53 1977/05/10 2014/05/15
CI  BBA   HLZ  -- Burbank Airport                  34.19551 -118.35340   182 1997/10/02 2001/01/18
NP  BBA   HLZ  -- Burbank Airport                  34.19551 -118.35340   182 2001/01/18 2004/07/15
CI  BBB   HLZ  -- Bombay Beach                     33.35262 -115.73325   -96 1997/11/24 2001/01/19
NP  BBB   HLZ  -- Bombay Beach                     33.35262 -115.73325   -96 2001/01/19 2004/07/16
CI  BBC   EHZ  -- Big Bear                         34.24170 -116.90914  2016 1951/06/24 1974/09/27
NC  BBGB  HHZ  -- Big Mountain #3                  36.57848 -121.03957  1089 2008/06/27 3000/01/01
NC  BBGB  HNZ  -- Big Mountain #3                  36.57848 -121.03957  1089 2008/06/27 3000/01/01
CI  BBR   BHZ  -- Big Bear Solar Observatory       34.26230 -116.92075  2069 2000/06/14 3000/01/01
CI  BBR   HHZ  -- Big Bear Solar Observatory       34.26230 -116.92075  2069 2000/06/14 3000/01/01
CI  BBR   HLZ  -- Big Bear Solar Observatory       34.26230 -116.92075  2069 2000/06/14 2008/05/08
CI  BBR   HNZ  -- Big Bear Solar Observatory       34.26230 -116.92075  2069 2008/05/08 3000/01/01
CI  BBR   LHZ  -- Big Bear Solar Observatory       34.26230 -116.92075  2069 2000/06/14 3000/01/01
CI  BBR   LLZ  -- Big Bear Solar Observatory       34.26230 -116.92075  2069 2000/06/14 2008/05/08
CI  BBR   LNZ  -- Big Bear Solar Observatory       34.26230 -116.92075  2069 2008/05/08 3000/01/01
CI  BBR   VHZ  -- Big Bear Solar Observatory       34.26230 -116.92075  2069 2000/06/14 3000/01/01
CI  BBS   BHZ  -- Beaumont Base                    33.92139 -116.98058   785 2000/09/13 3000/01/01
CI  BBS   HHZ  -- Beaumont Base                    33.92139 -116.98058   785 2000/09/13 3000/01/01
CI  BBS   HLZ  -- Beaumont Base                    33.92139 -116.98058   785 2000/09/13 2008/06/12
CI  BBS   HNZ  -- Beaumont Base                    33.92139 -116.98058   785 2008/06/12 3000/01/01
CI  BBS   LHZ  -- Beaumont Base                    33.92139 -116.98058   785 2000/09/13 3000/01/01
CI  BBS   LLZ  -- Beaumont Base                    33.92139 -116.98058   785 2000/09/13 2008/06/12
CI  BBS   LNZ  -- Beaumont Base                    33.92139 -116.98058   785 2008/06/12 3000/01/01
CI  BBS   VHZ  -- Beaumont Base                    33.92139 -116.98058   785 2000/09/13 3000/01/01
CI  BBS   VMZ  -- Beaumont Base                    33.92139 -116.98058   785 2006/04/14 2013/10/02
CI  BC2   EHZ  -- Big Chuckawalla Mtns             33.65702 -115.46202   995 1974/11/20 1992/07/03
CI  BC3   BHZ  -- Big Chuckawalla Mtns             33.65515 -115.45366  1137 1997/09/20 3000/01/01
CI  BC3   EHZ  -- Big Chuckawalla Mtns             33.65484 -115.45309  1080 1991/05/08 2003/12/30
CI  BC3   HHZ  -- Big Chuckawalla Mtns             33.65515 -115.45366  1137 1997/09/20 3000/01/01
CI  BC3   HLZ  -- Big Chuckawalla Mtns             33.65515 -115.45366  1137 1997/09/20 2008/05/08
CI  BC3   HNZ  -- Big Chuckawalla Mtns             33.65515 -115.45366  1137 2008/05/08 3000/01/01
CI  BC3   LHZ  -- Big Chuckawalla Mtns             33.65515 -115.45366  1137 1997/09/20 3000/01/01
CI  BC3   LLZ  -- Big Chuckawalla Mtns             33.65515 -115.45366  1137 1997/09/20 2008/05/08
CI  BC3   LNZ  -- Big Chuckawalla Mtns             33.65515 -115.45366  1137 2008/05/08 3000/01/01
CI  BC3   VHZ  -- Big Chuckawalla Mtns             33.65515 -115.45366  1137 1997/09/20 3000/01/01
CI  BCC   BHZ  -- Bear Creek Country Club          33.57508 -117.26119   391 2000/07/11 2005/08/08
CI  BCC   HHZ  -- Bear Creek Country Club          33.57508 -117.26119   391 2000/07/11 2005/08/08
CI  BCC   HLZ  -- Bear Creek Country Club          33.57508 -117.26119   391 2000/07/11 2005/08/08
CI  BCC   LHZ  -- Bear Creek Country Club          33.57508 -117.26119   391 2000/07/11 2005/08/08
CI  BCC   LLZ  -- Bear Creek Country Club          33.57508 -117.26119   391 2000/07/11 2005/08/08
CI  BCC   VHZ  -- Bear Creek Country Club          33.57508 -117.26119   391 2000/07/11 2005/08/08
CI  BCH   EHZ  -- Branch Mtn                       35.18542 -120.08522  1109 1976/08/14 2015/01/20
CI  BCH   EHZ  -- Branch Mtn                       35.18542 -120.08522  1109 2015/01/20 3000/01/01
CI  BCK   EHZ  -- Brocks Farm                      32.72492 -115.04475    -6 1973/04/24 1981/03/01
CI  BCM   EHZ  -- Big Chuckwalla Mtn.              33.65539 -115.44877  1141 1993/12/15 1994/01/13
ZY  BCPP  EHZ  -- Northridge Portable Station      34.20240 -118.69860   450 1994/01/24 1994/02/15
ZY  BCPP  ELZ  -- Northridge Portable Station      34.20240 -118.69860   450 1994/01/24 1994/02/15
CI  BCW   BHZ  -- Bitter Creek Wildlife            34.94009 -119.41313  1101 2008/04/08 3000/01/01
CI  BCW   HHZ  -- Bitter Creek Wildlife            34.94009 -119.41313  1101 2008/04/08 3000/01/01
CI  BCW   HNZ  -- Bitter Creek Wildlife            34.94009 -119.41313  1101 2008/04/08 3000/01/01
CI  BCW   LHZ  -- Bitter Creek Wildlife            34.94009 -119.41313  1101 2008/04/08 3000/01/01
CI  BCW   LNZ  -- Bitter Creek Wildlife            34.94009 -119.41313  1101 2008/04/08 3000/01/01
CI  BCW   VHZ  -- Bitter Creek Wildlife            34.94009 -119.41313  1101 2008/04/08 3000/01/01
BK  BDM   BHZ  -- Black Diamond Mines Park, Anti   37.95397 -121.86554   219 1998/11/12 2011/01/13
BK  BDM   BHZ  00 Black Diamond Mines Park, Anti   37.95397 -121.86554   219 2011/01/13 3000/01/01
BK  BDM   HHZ  -- Black Diamond Mines Park, Anti   37.95397 -121.86554   219 1998/11/12 2011/01/13
BK  BDM   HHZ  00 Black Diamond Mines Park, Anti   37.95397 -121.86554   219 2011/01/13 3000/01/01
BK  BDM   HLZ  -- Black Diamond Mines Park, Anti   37.95397 -121.86554   219 1998/11/12 2011/01/13
BK  BDM   HNZ  00 Black Diamond Mines Park, Anti   37.95397 -121.86554   219 2011/01/13 3000/01/01
BK  BDM   LHZ  -- Black Diamond Mines Park, Anti   37.95397 -121.86554   219 1998/11/12 2011/01/13
BK  BDM   LHZ  00 Black Diamond Mines Park, Anti   37.95397 -121.86554   219 2011/01/13 3000/01/01
BK  BDM   VHZ  -- Black Diamond Mines Park, Anti   37.95397 -121.86554   219 1998/11/12 2011/01/13
BK  BDM   VHZ  00 Black Diamond Mines Park, Anti   37.95397 -121.86554   219 2011/01/13 3000/01/01
NN  BDNV  HNZ  01 Blue Diamond, NV                 36.04538 -115.40211  1036 2013/04/04 2999/12/31
ZY  BEAR  EHZ  -- Northridge Portable Station      34.35800 -118.39590   800 1994/01/19 1994/02/15
ZY  BEAR  ELZ  -- Northridge Portable Station      34.35800 -118.39590   800 1994/01/19 1994/02/15
CI  BEL   BHZ  -- Belle Mountain Joshua Tree       34.00060 -115.99820  1388 2001/03/15 3000/01/01
CI  BEL   HHZ  -- Belle Mountain Joshua Tree       34.00060 -115.99820  1388 2001/03/15 3000/01/01
CI  BEL   HLZ  -- Belle Mountain Joshua Tree       34.00060 -115.99820  1388 2001/03/15 2008/05/08
CI  BEL   HNZ  -- Belle Mountain Joshua Tree       34.00060 -115.99820  1388 2008/05/08 3000/01/01
CI  BEL   LHZ  -- Belle Mountain Joshua Tree       34.00060 -115.99820  1388 2001/03/15 3000/01/01
CI  BEL   LLZ  -- Belle Mountain Joshua Tree       34.00060 -115.99820  1388 2001/03/15 2008/05/08
CI  BEL   LNZ  -- Belle Mountain Joshua Tree       34.00060 -115.99820  1388 2008/05/08 3000/01/01
CI  BEL   VHZ  -- Belle Mountain Joshua Tree       34.00060 -115.99820  1388 2001/03/15 3000/01/01
NN  BEN   EHZ  -- Benton, California w84           37.71540 -118.57410  2476 1990/01/01 3000/01/01
NN  BEN   SHZ  -- Benton, California w84           37.71540 -118.57410  2476 1983/10/20 2010/10/28
CI  BFS   BHZ  -- Mt. Baldy Ranger Station         34.23883 -117.65853  1312 2001/07/10 3000/01/01
CI  BFS   HHZ  -- Mt. Baldy Ranger Station         34.23883 -117.65853  1312 2001/07/10 3000/01/01
CI  BFS   HLZ  -- Mt. Baldy Ranger Station         34.23883 -117.65853  1312 2001/07/10 2008/05/08
CI  BFS   HNZ  -- Mt. Baldy Ranger Station         34.23883 -117.65853  1312 2008/05/08 3000/01/01
CI  BFS   LHZ  -- Mt. Baldy Ranger Station         34.23883 -117.65853  1312 2001/07/10 3000/01/01
CI  BFS   LLZ  -- Mt. Baldy Ranger Station         34.23883 -117.65853  1312 2001/07/10 2008/05/08
CI  BFS   LNZ  -- Mt. Baldy Ranger Station         34.23883 -117.65853  1312 2008/05/08 3000/01/01
CI  BFS   VHZ  -- Mt. Baldy Ranger Station         34.23883 -117.65853  1312 2001/07/10 3000/01/01
CI  BHM   EHZ  -- Big Horn Mountain                34.27886 -116.61597  1806 1974/04/01 1974/12/01
CI  BHP   BHZ  -- Baldwin Hills                    33.99053 -118.36171    81 2009/05/20 3000/01/01
NN  BHP   EHZ  -- Bishop, California w84gm         37.30000 -118.48830  2171 1990/01/01 3000/01/01
CI  BHP   HHZ  -- Baldwin Hills                    33.99053 -118.36171    81 2009/05/20 3000/01/01
CI  BHP   HNZ  -- Baldwin Hills                    33.99053 -118.36171    81 2009/05/20 3000/01/01
CI  BHP   LHZ  -- Baldwin Hills                    33.99053 -118.36171    81 2009/05/20 3000/01/01
CI  BHP   LNZ  -- Baldwin Hills                    33.99053 -118.36171    81 2009/05/20 3000/01/01
CI  BHP   VHZ  -- Baldwin Hills                    33.99053 -118.36171    81 2009/05/20 3000/01/01
CI  BHP   VMZ  -- Baldwin Hills                    33.99053 -118.36171    81 2009/05/20 3000/01/01
NC  BJOB  HNZ  -- Mount Johnson                    36.61087 -121.31467  1052 2007/05/16 3000/01/01
CI  BKR   BHZ  -- Baker                            35.26930 -116.07030   275 1996/10/14 2002/02/21
CI  BKR   HHZ  -- Baker                            35.26930 -116.07030   275 1996/10/14 2002/02/21
CI  BKR   HLZ  -- Baker                            35.26930 -116.07030   275 1996/10/14 2002/02/21
CI  BKR   LHZ  -- Baker                            35.26930 -116.07030   275 1996/10/14 2002/02/21
CI  BKR   LLZ  -- Baker                            35.26930 -116.07030   275 1996/10/14 2002/02/21
CI  BKR   VHZ  -- Baker                            35.26930 -116.07030   275 1996/10/14 2002/02/21
BK  BKS   BHZ  -- Byerly Seismographic Vault, Be   37.87622 -122.23558   243 1991/08/20 2011/02/25
BK  BKS   BHZ  00 Byerly Seismographic Vault, Be   37.87622 -122.23558   243 2011/02/25 3000/01/01
BK  BKS   HHZ  -- Byerly Seismographic Vault, Be   37.87622 -122.23558   243 1991/08/20 2011/02/25
BK  BKS   HHZ  00 Byerly Seismographic Vault, Be   37.87622 -122.23558   243 2011/02/25 3000/01/01
BK  BKS   HLZ  -- Byerly Seismographic Vault, Be   37.87622 -122.23558   243 1991/08/20 2011/02/25
BK  BKS   HNZ  00 Byerly Seismographic Vault, Be   37.87622 -122.23558   243 2011/02/25 3000/01/01
BK  BKS   LHZ  -- Byerly Seismographic Vault, Be   37.87622 -122.23558   243 1991/08/20 2011/02/25
BK  BKS   LHZ  00 Byerly Seismographic Vault, Be   37.87622 -122.23558   243 2011/02/25 3000/01/01
BK  BKS   VHZ  -- Byerly Seismographic Vault, Be   37.87622 -122.23558   243 1991/08/20 2011/02/25
BK  BKS   VHZ  00 Byerly Seismographic Vault, Be   37.87622 -122.23558   243 2011/02/25 3000/01/01
BK  BKS   VMZ  00 Byerly Seismographic Vault, Be   37.87622 -122.23558   243 2011/02/25 3000/01/01
WR  BKW   HNZ  -- Beckwourth Peak                  39.76917 -120.43550  2210 2013/06/21 3000/01/01
PG  BL    EHZ  -- Black Mountain                   35.53383 -120.90667   457 1987/10/01 3000/01/01
BK  BL67  HHZ  00 LBL Building 67, Berkeley, CA,   37.87492 -122.24318   736 2011/04/15 3000/01/01
BK  BL67  HNZ  00 LBL Building 67, Berkeley, CA,   37.87492 -122.24318   736 2011/04/15 3000/01/01
BK  BL88  HNZ  00 LBL Building 88, Berkeley, CA,   37.87715 -122.25429   602 2011/01/25 3000/01/01
CI  BLA   BHZ  -- Blackrock Canyon Campground      34.06948 -116.38896  1243 2000/04/11 2009/01/06
CI  BLA   HHZ  -- Blackrock Canyon Campground      34.06948 -116.38896  1243 2000/04/11 2009/01/06
CI  BLA   HLZ  -- Blackrock Canyon Campground      34.06948 -116.38896  1243 2000/04/11 2008/04/08
CI  BLA   HNZ  -- Blackrock Canyon Campground      34.06948 -116.38896  1243 2008/04/08 2009/01/06
CI  BLA   LHZ  -- Blackrock Canyon Campground      34.06948 -116.38896  1243 2000/04/11 2009/01/06
CI  BLA   LLZ  -- Blackrock Canyon Campground      34.06948 -116.38896  1243 2000/04/11 2008/04/08
CI  BLA   LNZ  -- Blackrock Canyon Campground      34.06948 -116.38896  1243 2008/04/08 2009/01/06
CI  BLA   VHZ  -- Blackrock Canyon Campground      34.06948 -116.38896  1243 2000/04/11 2009/01/06
CI  BLA2  BHZ  -- Black Rock Canyon Campground 2   34.06931 -116.38993  1247 2009/08/26 3000/01/01
CI  BLA2  HHZ  -- Black Rock Canyon Campground 2   34.06931 -116.38993  1247 2009/08/26 3000/01/01
CI  BLA2  HNZ  -- Black Rock Canyon Campground 2   34.06931 -116.38993  1247 2009/08/05 3000/01/01
CI  BLA2  LHZ  -- Black Rock Canyon Campground 2   34.06931 -116.38993  1247 2009/08/26 3000/01/01
CI  BLA2  LNZ  -- Black Rock Canyon Campground 2   34.06931 -116.38993  1247 2009/08/05 3000/01/01
CI  BLA2  VHZ  -- Black Rock Canyon Campground 2   34.06931 -116.38993  1247 2009/08/26 3000/01/01
CI  BLA2  VMZ  -- Black Rock Canyon Campground 2   34.06931 -116.38993  1247 2009/08/26 2013/09/26
CI  BLC   BHZ  -- Black Canyon                     34.24356 -118.67312   607 2014/06/03 3000/01/01
CI  BLC   EHZ  -- Black Canyon                     34.24356 -118.67312   607 1994/02/01 2014/05/12
CI  BLC   HHZ  -- Black Canyon                     34.24356 -118.67312   607 2014/06/03 3000/01/01
CI  BLC   HNZ  -- Black Canyon                     34.24356 -118.67312   607 2014/06/03 3000/01/01
CI  BLC   LHZ  -- Black Canyon                     34.24356 -118.67312   607 2014/06/03 3000/01/01
CI  BLC   LNZ  -- Black Canyon                     34.24356 -118.67312   607 2014/06/03 3000/01/01
CI  BLC   VHZ  -- Black Canyon                     34.24356 -118.67312   607 2014/06/03 3000/01/01
PG  BLD   HNZ  -- Black Mountain dig               35.53383 -120.90667   457 2007/10/09 3000/01/01
NN  BLDCY HNZ  01 Keys Dr., Boulder City, NV       36.00487 -114.82634   597 2013/04/23 2999/12/31
CI  BLK   EHZ  -- Black Mtn                        35.08867 -117.21975   619 1981/04/30 2014/02/14
CI  BLU   EHZ  -- Blue Ridge                       34.40686 -117.72778  1843 1975/02/12 1990/01/10
CI  BLU   ELZ  -- Blue Ridge                       34.40686 -117.72778  1843 1987/04/01 1990/01/10
CI  BLY   BHZ  -- Blythe                           33.75030 -114.52375   201 2004/11/08 2014/08/08
CI  BLY   BHZ  -- Blythe                           33.75030 -114.52375   201 2014/10/15 3000/01/01
CI  BLY   HHZ  -- Blythe                           33.75030 -114.52375   201 2004/11/08 2014/08/08
CI  BLY   HHZ  -- Blythe                           33.75030 -114.52375   201 2014/10/15 3000/01/01
CI  BLY   HLZ  -- Blythe                           33.75030 -114.52375   201 2004/11/08 2008/06/11
CI  BLY   HNZ  -- Blythe                           33.75030 -114.52375   201 2008/06/11 2014/08/08
CI  BLY   HNZ  -- Blythe                           33.75030 -114.52375   201 2014/10/15 3000/01/01
CI  BLY   LHZ  -- Blythe                           33.75030 -114.52375   201 2004/11/08 2014/08/08
CI  BLY   LHZ  -- Blythe                           33.75030 -114.52375   201 2014/10/15 3000/01/01
CI  BLY   LLZ  -- Blythe                           33.75030 -114.52375   201 2004/11/08 2008/06/11
CI  BLY   LNZ  -- Blythe                           33.75030 -114.52375   201 2008/06/11 2014/08/08
CI  BLY   LNZ  -- Blythe                           33.75030 -114.52375   201 2014/10/15 3000/01/01
CI  BLY   VHZ  -- Blythe                           33.75030 -114.52375   201 2004/11/08 2014/08/08
CI  BLY   VHZ  -- Blythe                           33.75030 -114.52375   201 2014/10/15 3000/01/01
CI  BMM   EHZ  -- Big Maria Mtns.                  33.75673 -114.58642   516 1975/01/01 1976/09/24
NC  BMS   EHZ  -- Mercy Hot Springs                36.66308 -120.79292   780 1984/01/01 3000/01/01
CI  BMT   EHZ  -- Bear Mtn                         35.13641 -118.59723  1200 1976/08/14 2002/05/01
ZY  BNJI  EHZ  -- Landers Portable Station         34.16248 -116.32100   827 1992/06/29 1992/07/30
ZY  BNJI  ELZ  -- Landers Portable Station         34.16248 -116.32100   827 1992/06/29 1992/07/30
CI  BOM   BHZ  -- Bombay Beach                     33.36465 -115.72963   -54 2009/02/10 3000/01/01
CI  BOM   HHZ  -- Bombay Beach                     33.36465 -115.72963   -54 2009/02/10 3000/01/01
CI  BOM   HNZ  -- Bombay Beach                     33.36465 -115.72963   -54 2009/02/10 3000/01/01
CI  BOM   LHZ  -- Bombay Beach                     33.36465 -115.72963   -54 2009/02/10 3000/01/01
CI  BOM   LNZ  -- Bombay Beach                     33.36465 -115.72963   -54 2009/02/10 3000/01/01
CI  BOM   VHZ  -- Bombay Beach                     33.36465 -115.72963   -54 2009/02/10 3000/01/01
CI  BOM   VMZ  -- Bombay Beach                     33.36465 -115.72963   -54 2009/02/10 2011/04/27
CI  BON   EHZ  -- BONDS CORNER                     32.69732 -115.26902   -14 1973/04/28 1996/09/06
NN  BON   EHZ  -- Boundary Peak, Nevada w84        37.95510 -118.30270  2582 1990/01/01 3000/01/01
NN  BON   SHZ  -- Boundary Peak, Nevada w84        37.95510 -118.30270  2582 1974/07/01 2010/10/28
CI  BOO   EHZ  -- So.Base Booster Club             34.87632 -117.91109   671 1983/09/18 1993/01/08
CI  BOR   BHZ  -- Borrego Springs                  33.26820 -116.41716   252 2000/06/14 3000/01/01
CI  BOR   HHZ  -- Borrego Springs                  33.26820 -116.41716   252 2000/06/14 3000/01/01
CI  BOR   HLZ  -- Borrego Springs                  33.26820 -116.41716   252 2000/06/14 2008/05/08
CI  BOR   HNZ  -- Borrego Springs                  33.26820 -116.41716   252 2008/05/08 3000/01/01
CI  BOR   LHZ  -- Borrego Springs                  33.26820 -116.41716   252 2000/06/14 3000/01/01
CI  BOR   LLZ  -- Borrego Springs                  33.26820 -116.41716   252 2000/06/14 2008/05/08
CI  BOR   LNZ  -- Borrego Springs                  33.26820 -116.41716   252 2008/05/08 3000/01/01
CI  BOR   VHZ  -- Borrego Springs                  33.26820 -116.41716   252 2000/06/14 3000/01/01
CI  BPK   EHZ  -- Black Peak                       34.12472 -114.21041   457 1975/01/29 1977/01/28
CI  BR2   ELZ  -- Brawley                          32.97899 -115.54936   -67 1994/07/06 2002/03/03
CI  BR2   HLZ  -- Brawley                          32.97899 -115.54936   -67 1994/07/06 2002/03/03
CI  BRA   EHZ  -- Brawley                          32.97899 -115.54936   -67 1988/08/01 1991/10/04
CI  BRA   ELZ  -- Brawley                          32.97899 -115.54936   -67 1988/08/01 1994/01/25
CI  BRA   HLZ  -- Brawley                          32.97899 -115.54936   -67 1988/08/01 1994/01/25
ZY  BRCC  HHZ  -- Landers Portable Station         34.07209 -116.39146  1207 1992/06/29 1992/08/20
ZY  BRCC  HLZ  -- Landers Portable Station         34.07209 -116.39146  1207 1992/06/29 1992/08/20
ZY  BRCJ  EHZ  -- Joshua Tree Portable Station     34.06897 -116.39225  1223 1992/04/23 1992/06/01
ZY  BRCJ  ELZ  -- Joshua Tree Portable Station     34.06897 -116.39225  1223 1992/04/23 1992/06/01
ZY  BRCY  EHZ  -- Northridge Portable Station      34.30740 -118.60370   610 1994/01/18 1994/03/05
ZY  BRCY  ELZ  -- Northridge Portable Station      34.30740 -118.60370   610 1994/01/18 1994/03/05
ZY  BRDO  HHZ  -- Landers Portable Station         33.82960 -116.14899   483 1992/07/01 1992/07/10
CI  BRE   BHZ  -- Barre                            33.80776 -117.98116    24 2000/02/25 3000/01/01
CI  BRE   HHZ  -- Barre                            33.80776 -117.98116    24 2000/02/25 3000/01/01
CI  BRE   HLZ  -- Barre                            33.80776 -117.98116    24 2000/02/25 2008/06/13
CI  BRE   HNZ  -- Barre                            33.80776 -117.98116    24 2008/06/13 3000/01/01
CI  BRE   LHZ  -- Barre                            33.80776 -117.98116    24 2000/02/25 3000/01/01
CI  BRE   LLZ  -- Barre                            33.80776 -117.98116    24 2000/02/25 2008/06/13
CI  BRE   LNZ  -- Barre                            33.80776 -117.98116    24 2008/06/13 3000/01/01
CI  BRE   VHZ  -- Barre                            33.80776 -117.98116    24 2000/02/25 3000/01/01
CI  BRE   VMZ  -- Barre                            33.80776 -117.98116    24 2006/04/14 2013/07/17
CI  BRG   EHZ  -- Borrego Mtn                      33.17139 -116.17470   205 1981/03/31 1998/01/16
BK  BRIB  HHZ  -- Briones Reserve, Orinda, CA, U   37.91881 -122.15176   218 2000/12/20 2010/04/19
BK  BRIB  HHZ  00 Briones Reserve, Orinda, CA, U   37.91881 -122.15176   218 2010/04/19 2014/12/16
BK  BRIB  HHZ  -- Briones Reserve, Orinda, CA, U   37.91886 -122.15170   187 1995/07/07 1996/11/19
BK  BRIB  HHZ  -- Briones Reserve, Orinda, CA, U   37.91887 -122.15179   219 1996/11/19 2000/12/20
BK  BRIB  HLZ  -- Briones Reserve, Orinda, CA, U   37.91887 -122.15179   219 1995/07/07 2010/04/19
BK  BRIB  HNZ  00 Briones Reserve, Orinda, CA, U   37.91887 -122.15179   219 2010/04/19 2014/12/16
BK  BRK   HHZ  -- Haviland Hall, Berkeley, CA, U   37.87352 -122.26099    49 1996/08/16 2010/04/20
BK  BRK   HHZ  00 Haviland Hall, Berkeley, CA, U   37.87352 -122.26099    49 2010/04/20 3000/01/01
BK  BRK   HLZ  -- Haviland Hall, Berkeley, CA, U   37.87352 -122.26099    49 1996/08/16 2010/04/20
BK  BRK   HNZ  00 Haviland Hall, Berkeley, CA, U   37.87352 -122.26099    49 2010/04/20 3000/01/01
NC  BRM   EHZ  -- Rolling Bench Mark               36.84505 -120.82465   343 1984/01/01 3000/01/01
CI  BRS   EHZ  -- Banning Ranger Stat              33.97145 -116.91265  1075 1992/07/01 1994/01/23
CI  BRS   ELZ  -- Banning Ranger Stat              33.97145 -116.91265  1075 1992/07/01 1994/01/23
CI  BRS   HLZ  -- Banning Ranger Stat              33.97145 -116.91265  1075 1992/07/01 1994/01/23
CI  BRT   EHZ  -- Bertell Ranch                    34.61206 -117.96354   757 1984/02/22 1993/02/07
CI  BSC   EHZ  -- Brock'S Farm                     32.73028 -115.05111    43 1975/12/03 1982/12/04
CI  BTC   BHZ  -- Brunts Corner                    33.01213 -115.21987    39 1999/04/02 2012/08/31
CI  BTC   HHZ  -- Brunts Corner                    33.01213 -115.21987    39 1999/04/02 2012/08/31
CI  BTC   HLZ  -- Brunts Corner                    33.01213 -115.21987    39 1999/04/02 2008/06/17
CI  BTC   HNZ  -- Brunts Corner                    33.01213 -115.21987    39 2008/06/17 2012/08/31
CI  BTC   LHZ  -- Brunts Corner                    33.01213 -115.21987    39 1999/04/02 2012/08/31
CI  BTC   LLZ  -- Brunts Corner                    33.01213 -115.21987    39 1999/04/02 2008/06/17
CI  BTC   LNZ  -- Brunts Corner                    33.01213 -115.21987    39 2008/06/17 2012/08/31
CI  BTC   VHZ  -- Brunts Corner                    33.01213 -115.21987    39 1999/04/02 2012/08/31
CI  BTL   EHZ  -- Butler Peak                      34.25698 -117.00521  2527 1975/11/18 3000/01/01
CI  BTP   BHZ  -- Burnt Peak                       34.68224 -118.57398  1702 1997/12/03 3000/01/01
CI  BTP   HHZ  -- Burnt Peak                       34.68224 -118.57398  1702 1997/12/03 3000/01/01
CI  BTP   HLZ  -- Burnt Peak                       34.68224 -118.57398  1702 1997/12/03 2008/05/08
CI  BTP   HNZ  -- Burnt Peak                       34.68224 -118.57398  1702 2008/05/08 3000/01/01
CI  BTP   LHZ  -- Burnt Peak                       34.68224 -118.57398  1702 1997/12/03 3000/01/01
CI  BTP   LLZ  -- Burnt Peak                       34.68224 -118.57398  1702 1997/12/03 2008/05/08
CI  BTP   LNZ  -- Burnt Peak                       34.68224 -118.57398  1702 2008/05/08 3000/01/01
CI  BTP   VHZ  -- Burnt Peak                       34.68224 -118.57398  1702 1997/12/03 3000/01/01
PG  BUD   EHZ  -- former name of VPD PG            35.23990 -120.86900   435 2009/08/12 2009/09/14
CI  BUE   EHZ  -- Buellton - FS #31                34.61299 -120.19679   110 2014/06/18 3000/01/01
CI  BUE   HNZ  -- Buellton - FS #31                34.61299 -120.19679   110 2014/06/18 3000/01/01
CI  BUE   LNZ  -- Buellton - FS #31                34.61299 -120.19679   110 2014/06/18 3000/01/01
SB  BVDA  HNZ  00 Borrego Valley Downhole Array    33.32673 -116.36714   232 2008/07/15 3000/01/01
SB  BVDA  HNZ  04 Borrego Valley Downhole Array    33.32673 -116.36714   232 2016/12/22 3000/01/01
SB  BVDA  HNZ  04 Borrego Valley Downhole Array    33.32673 -116.36714   232 2008/07/15 2016/12/22
CI  BVH   EHZ  -- Beverly Hills                    34.07618 -118.39590    39 1997/04/04 2001/01/18
NP  BVH   EHZ  -- Beverly Hills                    34.07618 -118.39590    39 2001/01/18 2004/07/15
CI  BVH   HLZ  -- Beverly Hills                    34.07618 -118.39590    39 1997/04/04 2001/01/18
NP  BVH   HLZ  -- Beverly Hills                    34.07618 -118.39590    39 2001/01/18 2004/07/15
AZ  BZN   BHZ  -- Buzz Northerns Place, Anza, CA   33.49150 -116.66700  1301 1993/03/07 3000/01/01
AZ  BZN   HHZ  -- Buzz Northerns Place, Anza, CA   33.49150 -116.66700  1301 1992/12/13 3000/01/01
AZ  BZN   HLZ  -- Buzz Northerns Place, Anza, CA   33.49150 -116.66700  1301 1993/03/07 1993/06/23
AZ  BZN   HNZ  -- Buzz Northerns Place, Anza, CA   33.49150 -116.66700  1301 2002/01/12 3000/01/01
AZ  BZN   LHZ  -- Buzz Northerns Place, Anza, CA   33.49150 -116.66700  1301 1999/12/21 3000/01/01
NC  C001  HNZ  01 Firth Ct Fremont                 37.52150 -121.93376    96 2009/01/14 3000/01/01
NC  C002  HNZ  01 Farnham Dr Newark                37.55845 -122.03451     7 2009/03/09 3000/01/01
NC  C003  HNZ  01 Cottage Ct Castro Valley         37.70721 -122.08397    74 2009/03/16 3000/01/01
NC  C004  HNZ  01 Swainland Rd Oakland             37.84406 -122.21795   189 2009/03/31 2016/03/09
NC  C005  HNZ  01 Mandana Bl Oakland               37.81075 -122.23608   187 2009/04/06 3000/01/01
NC  C006  HNZ  01 Lk Pillsbury D Fremont           37.59178 -122.05824     6 2009/04/09 3000/01/01
